RR_FLAG,KHLX,KHZT,KHXB,CSRQ,XLBH,KHRQ,KHJB,KZ_KYZJ,KZ_ZQSZ,KZ_JJSZ,KZ_ZZC,KZ_YMZZC,KZ_FPS_KHSZ,KZ_TZZLX,KZ_YXZX,KZ_BNJYL,KZ_BNYJ,KZ_SYJYL,KZ_SYYJ,KZ_ZJJYSJ,KZ_01,KZ_PJZC_KHQ,KZ_YKJE_KHQ,KZ_ZJFL,KZ_ZZL,KZ_KHLY,KZ_KHJZ,KZ_KHHYD,KZ_KHNX,KZ_YJFL,KZ_ZCFL,KZ_YKFL,KZ_TZPHFL,KZ_KHFJ,KZ_KHNXFL,KZ_FXCSNL,KZ_PJZC_2,KZ_ZRZJ_2,KZ_ZCZJ_2,KZ_PJZC_6,KZ_YKJE_6,KZ_PJZC_BN,KZ_PJZC_SN,KZ_MRZQZE_6,KZ_MRQZZE_6,KZ_MRJJZE_6,KZ_YJ_6,KZ_JYL_6,KZ_MRZE_6,KZ_MRGPZE_6,KZ_YKL_6,KZ_SNYJ,KZ_ZRZJ_3,KZ_ZCZJ_3,KZ_ZRGP_3,KZ_ZCGP_3,KZ_QCZC_3,KZ_QMZC_3,KZ_YKL_3,KZ_BYJYL,KZ_BYYJ,KZ_FWFJ,KZ_KHSJLY,KZ_GTKHID,KZ_02,KZ_SJYJL_AG,KZ_PJZC_4,KZ_PJZC_1,KZ_YJ_12,KZ_JYYYKJE,KZ_BYYK,KZ_SYYK,KZ_BYYJ_A,KZ_SYYJ_A,KZ_BNYJ_A,KZ_BYJYL_A,KZ_SYJYL_A,KZ_BNJYL_A,KZ_SNJYL,KZ_DQBH,KZ_KHDJB,KZ_BZYJ,KZ_XEXMH,KZ_SFXXLS,KZ_SFYXLS,KZ_SFZCH,KZ_FWYJ,KZ_FWYJL,KZ_SFYXH,KZ_SFQY,KZ_ZZC_RMB,TRZKZJ,ZC3,JYJE3,YK6
1,1,0,1,76,0,10,21,42.6,110949,0,116992.12,113949.81,6000,0,7010,2653100,94.16,72000,0.84,20140409,2,276534.82,-1076.28,11,24,2,0.886,0,11,1,15,5,1,7,4,2,130344.3,805930.99,806029.36,450082.44,19660.4,276534.82,0,0,0,0,419.81,10857022,50241,50241,0.04,582.98,3231242.26,3217169.14,0,0,0,116992.12,0,18000,0,2,0,10500013590,2,0.8,372717.42,112833.91,582.64,6490,3041,3449,0,0.84,94.16,18000,72000,2653100,29927616.1,100,2,8.00E-04,1,0,0,1,0,0,1,0,227941.12,1,1,0,1
0,1,0,0,46,0,7,23,65934.34,414996.4,0,480930.74,472806.45,8070,0,7010,620447.18,637.14,175579.82,186.84,20140409,2,494867.76,-37327.8,14,2,2,0.5937,0,7,1,16,4,1,4,4,2,479552.8,194866.03,114800,473938.91,-41595.78,494867.76,0,0,0,0,1018.75,909337.2,422845,422845,-0.09,1666.89,349866.03,277721.22,0,0,0,480930.74,-0.08,38504,37.08,2,0,10500018766,1,1,483276.46,474958.32,1943.65,-1928.08,8124.29,-10052.37,37.08,145.64,562.37,38504,159253,590809,1326796.62,100,2,0.001,1,0,0,1,0,0,1,0,823853.79,1,1,0,0
0,1,0,1,45,6,3,23,11955.98,90650,0,102605.98,101495.98,0,0,7030,0,0,0,0,20100903,2,100025.16,-1110,12,0,2,0.9129,0,4,1,14,5,1,4,3,0,99716.37,10.45,0,102929.61,-1850,100025.16,0,0,0,0,0,0,0,0,-0.02,0,10.45,0,0,0,0,102605.98,-0.01,0,0,2,0,3.31E+11,2,2.2,101562.93,99599.84,0,4440,1110,3330,0,0,0,0,0,0,5501.16,3399,2,0,1,0,0,1,0,0,1,0,193255.98,0,2,1,1
0,1,0,0,42,0,6,23,901.69,441936,1504.46,444342.15,441058.08,0,0,7010,1848425,2041.37,0,0,20140402,2,461639.41,-35578.1,11,6,2,1.1339,0,7,2,16,2,1,4,4,3,470523.3,1.31,0,471282.66,12404.24,461639.41,0,0,0,0,3137.74,2835846.88,1415803.88,1415803.88,0.03,3940.64,1.31,0,0,0,0,444342.15,-0.08,869577,954.48,2,0,10500021956,2,1.2,465026.9,469558.39,5668.76,-50109.33,3284.07,-53393.4,954.48,0,2041.37,869577,0,1848425,3455240.42,100,2,0.0012,1,0,0,1,0,0,1,0,887782.61,0,2,1,0
1,1,0,2,52,3,12,21,5032.51,1890803.68,0,1895836.19,1800516.3,0,0,7010,788433.8,152.28,351533.8,67.63,20140312,2,2332532.75,37514.33,12,1,2,0.947,0,12,1,19,5,1,5,4,2,1998795.7,390218.15,560000,2165581.9,-427593.33,2332532.75,0,0,0,0,571.57,2836894.03,943750,943750,-0.2,668.28,2080208.15,2708000,0,0,0,1895836.19,0.02,0,0,2,0,10500012970,2,0.3,2480711.25,1884122.19,571.57,65016.33,95319.89,-30303.56,0,67.63,152.28,0,351533.8,788433.8,35462637.94,100,2,0,1,0,0,1,0,0,1,1,3503632.88,1,1,0,1
1,1,0,2,74,0,7,23,904.62,190830,0,1604853.47,1596112.26,1413000,0,7010,54067623.75,1301.03,25926900,285.95,20140409,2,1506877.64,188827.91,11,44,2,2.5232,0,7,1,18,1,1,7,4,5,1521175.46,48180270.85,48243467.58,1428617.79,300915.87,1506877.64,0,0,0,0,1612.89,62825423.75,210130,210130,0.21,1293.24,53111199.77,54515616.07,0,0,0,1604853.47,0.13,5626000,55.96,2,0,10500019065,2,0.5,1469799.49,1539074.58,1869.42,13552.55,8320,5232.55,55.96,285.95,1301.03,5626000,25926900,54067623.75,28160042.83,100,2,8.00E-04,1,0,0,1,0,0,1,1,1795683.47,1,1,0,1
0,1,0,2,40,4,4,33,29922.02,100305,0,130227.02,117467.02,0,0,7010,116070,12.16,42000,0.75,20140331,2,105147.97,-5313.04,13,21,0,0.879,0,4,1,15,4,99,4,3,0,112133.22,100126.95,72001.52,104486.82,-10443.41,105147.97,0,0,0,0,103.84,2161682,110682,0,-0.1,0,141864.36,97002.22,0,0,0,130227.02,-0.05,0,0,3,0,10500028660,2,0.6,103048.57,115015.68,105.11,2610,3960,-1350,0,0.75,12.16,0,42000,116070,0,100,1,0,1,0,0,0,0,0,1,0,230532.02,1,1,0,1
0,1,0,0,45,0,10,23,10551.21,884398,0,894949.21,873173.61,0,0,7010,98330,138.69,0,0,20140225,2,831319.78,85913.9,12,0,2,1.1705,0,10,1,17,4,1,4,4,5,851832.49,72.2,0,828371.91,33256.7,831319.78,0,0,0,0,138.69,98330,98330,98330,0.04,1300.02,72.2,0,0,0,0,894949.21,0.1,0,0,2,0,10510000126,2,1.5,829710.09,865558.91,1191.74,65478.8,21775.6,43703.2,0,0,138.69,0,0,98330,883579.8,100,2,0.0015,1,0,0,1,0,0,1,0,1779347.21,0,2,1,1
0,1,0,0,40,0,14,23,5854.18,96234,0,102088.18,96412.18,0,0,7010,0,0,0,0,20111130,2,101707.93,-13416,12,0,2,0.8751,0,14,1,14,5,1,4,4,2,98968.73,5.12,0,106510.76,-9460,101707.93,0,0,0,0,0,0,0,0,-0.09,0,5.12,0,0,0,0,102088.18,-0.13,0,0,2,0,10500008958,2,1,105212.04,96556.23,0,3096,5676,-2580,0,0,0,0,0,0,2451,100,2,0.0011,1,0,0,1,0,0,1,0,198322.18,0,2,1,1
0,1,0,2,41,2,7,23,1068.87,153768,158481.34,313318.21,308320.43,0,0,7010,899394,587.95,231067,151.19,20140324,2,334150.51,-31623.02,11,4,2,0.9519,0,8,1,16,4,1,4,4,5,331980.92,0.37,0,330691.3,-28775.26,334150.51,0,0,0,0,869.42,1328554,663495,663495,-0.09,1035.28,0.37,0,0,0,0,313318.21,-0.09,0,0,2,0,10500016695,2,0.75,334160.53,321888.27,982.2,-15308.34,4997.78,-20306.12,0,151.19,587.95,0,231067,899394,1336412.4,100,2,0,1,0,0,1,0,0,1,1,625567.55,0,2,0,0
0,1,0,1,52,6,13,23,0,124001,0,124001,166386.43,0,0,7010,195144,128.88,99100,65.45,20140312,2,135699.13,-9157.38,10,3,2,0.3994,0,14,1,15,5,1,5,4,2,147722.98,362578.9,351321.51,133357.41,-24760.98,135699.13,0,0,0,0,346.48,445130,230908,230908,-0.19,968.79,362578.9,351321.51,0,0,0,124001,-0.07,0,0,3,0,10500011345,1,0.75,133223.27,165547.55,519.65,-40330.53,6455,-46785.53,0,65.45,128.88,0,99100,195144,1830725.16,100,2,0.0015,1,0,0,1,0,0,1,1,248002,1,1,0,0
0,1,0,0,50,0,7,33,2914.85,103275,0,106189.85,95558.6,0,0,7010,0,0,0,0,0,2,106932.99,18123.75,11,0,2,1.1246,0,7,1,15,3,1,5,4,0,112369.09,2.55,0,95724.52,20655,106932.99,0,0,0,0,0,0,0,0,0.22,0,2.55,0,0,0,0,106189.85,0.17,0,0,3,0,10500019318,2,0,101024.72,106454.87,0,-14681.25,10631.25,-25312.5,0,0,0,0,0,0,480.94,100,1,0,1,0,0,1,0,0,1,0,209464.85,0,2,1,0
0,1,0,2,64,4,3,23,1805.56,393207.98,0,395013.54,382842.79,0,0,7180,0,0,0,0,20120503,2,382599.58,291.5,11,0,1,1.2165,0,4,1,16,5,1,6,3,2,384489.78,1.58,0,400914.49,-37519.06,382599.58,0,0,0,0,0,0,0,0,-0.09,0,1.58,0,0,0,0,395013.54,0,0,0,2,0,3.11E+11,2,0.3,389228.85,382044.44,1.15,14955.54,12170.75,2784.79,0,0,0,0,0,0,12394.34,3100,2,3.00E-04,1,0,0,1,0,0,1,0,788221.52,0,2,1,1
0,1,0,0,70,0,13,23,39570.38,1316118.8,0,1355689.18,1313157.68,0,0,7010,0,0,0,0,20130328,1,1338927.28,-97247.8,13,0,2,0.9533,0,13,2,18,5,1,7,4,1,1322721.64,34.59,0,1406988.03,-126477.8,1338927.28,0,0,0,0,0,0,0,0,-0.09,9952.78,34.59,0,0,0,0,1355689.18,-0.07,0,0,2,0,10500012384,2,0,1376251.04,1301342.87,2249.53,38563,42531.5,-3968.5,0,0,0,0,0,0,3593763.98,100,2,0.0028,1,0,0,1,0,0,1,0,2671807.98,0,2,1,1
0,1,0,0,40,0,6,22,789.66,343515,0,344304.66,329265.04,9229,0,7010,2335314.38,3207.51,261286,361.04,20140409,2,390568.46,-15467.08,11,19,2,1.0137,0,7,1,16,4,1,4,4,5,328917.64,143517.09,291150,306905.84,65620.69,390568.46,0,0,0,0,7962.79,5835080.38,2955969.7,2955969.7,0.21,7349,158517.09,322150,0,0,0,344304.66,-0.04,97959,135.65,3,0,10500022546,1,1.47,394840.47,305513.55,9145.48,-9946.7,2039.62,-11986.32,135.65,361.04,3207.51,97959,261286,2335314.38,5006360.05,100,2,0.0015,1,0,0,1,0,0,1,0,687819.66,1,1,0,0
0,1,0,0,38,0,7,23,128.88,184136.55,0,184265.43,183437.85,0,0,7010,4499,6.21,0,0,20140108,2,171413.9,3611.05,11,8,2,0.7697,0,7,1,15,5,1,3,4,2,173400.4,0.94,0,172791.78,-3630.37,171413.9,0,0,0,0,1784.49,1299093.16,698287.64,698287.64,-0.02,3321.3,0.94,0,0,0,0,184265.43,0.02,0,0,2,0,10500017895,1,1.469,173861.82,174073.48,3111.06,20689.5,827.58,19861.92,0,0,6.21,0,0,4499,2253893.88,100,2,0.0015,1,0,0,1,0,0,1,0,368401.98,0,2,1,1
0,1,0,1,75,6,4,23,1784.85,0,0,476236.95,475289.6,0,0,7010,3465073,293.49,609017,41.27,20140408,2,578260.67,-180089.09,11,16,0,0.6644,0,4,1,17,4,1,7,3,2,518761.22,2710314,2248089.31,629325.18,-181815.48,578260.67,0,0,0,0,813.61,10210283,38847,38847,-0.29,1115.01,4142580.99,3680260.06,0,0,0,476236.95,-0.31,50000,0.2,3,0,10500028562,1,1.2,606716.62,475142.22,1364.88,1959.32,940.8,1018.52,0,0,1.9,0,0,10000,29627545.59,100,2,0.0013,1,0,0,1,0,0,1,0,476236.95,1,1,0,1
0,1,0,0,47,0,7,23,30.14,47041.41,121642.34,168713.89,164508.32,0,0,7010,1560,4.86,0,0,20140109,2,169231.33,-2149.64,11,0,2,0.861,0,7,1,15,4,1,4,4,1,169785.93,0.33,0,172220.09,-12266.31,169231.33,0,0,0,0,4.86,1560,1560,1560,-0.07,61.47,0.33,0,0,0,0,168713.89,-0.01,0,0,2,0,10500019321,2,1.47,170071.26,167620.01,62.3,666.55,4205.57,-3539.02,0,0,4.86,0,0,1560,39954.56,100,2,0.0015,1,0,0,1,0,0,1,0,337397.64,0,2,1,1
0,1,0,0,47,0,9,23,26.29,1304542,0,1304568.29,1254546.29,0,0,7010,0,0,0,0,0,2,1295586.15,-166740,11,0,2,0.6905,0,9,1,18,5,1,4,4,1,1265348.37,0.02,0,1366538.38,-90516,1295586.15,0,0,0,0,0,0,0,0,-0.07,0,0.02,0,0,0,0,1304568.29,-0.13,0,0,2,0,10500015430,2,0,1342532.55,1244871.24,0,26996,50022,-23026,0,0,0,0,0,0,26400.5,100,2,0,1,0,0,1,0,0,1,0,2609110.29,0,2,1,1
0,1,0,0,30,0,9,23,3022.14,71955.16,108031.7,183009,178738.27,0,0,7010,0,0,0,0,20130315,1,183869.37,-2342.7,11,0,2,1.1225,0,10,1,15,4,1,3,4,2,184666.29,2.64,0,186186.37,-11175.73,183869.37,0,0,0,0,0,0,0,0,-0.06,41.17,2.64,0,0,0,0,183009,-0.01,0,0,2,0,10500014576,2,2.8,184585.41,181811.1,40.51,271.75,4270.73,-3998.98,0,0,0,0,0,0,15870,100,2,0,1,0,0,1,0,0,1,0,362995.86,0,2,1,1
0,1,0,0,32,0,7,23,163.75,340938,0,341101.75,336265.75,0,0,7010,0,0,0,0,20130604,2,330182.86,-2418,11,0,2,0.378,0,7,1,16,5,1,3,4,0,332919.82,0.14,0,341914.01,-16926,330182.86,0,0,0,0,0,0,0,0,-0.05,424.53,0.14,0,0,0,0,341101.75,-0.01,0,0,2,0,10500019886,2,0.3,335717.34,333758.13,45.78,15717,4836,10881,0,0,0,0,0,0,1187716,100,2,2.00E-04,1,0,0,1,0,0,1,0,682039.75,0,2,1,1
0,1,0,2,37,0,12,23,1249.31,1652774.6,0,1654023.91,1598410.91,0,0,7010,0,0,0,0,20130916,2,1504740.92,263507.2,11,0,2,0.5445,0,12,1,18,3,1,3,4,2,1540582.83,1.09,0,1454573.84,259281.4,1504740.92,0,0,0,0,0,0,0,0,0.18,2738.47,1.09,0,0,0,0,1654023.91,0.18,0,0,2,0,10500012934,1,1.464,1470859.07,1565696.24,1250.05,174947,55613,119334,0,0,0,0,0,0,1868691.33,100,2,0.0017,1,0,0,1,0,0,1,0,3306798.51,0,2,1,1
0,1,0,1,41,0,7,32,48.72,136450,0,136498.72,132557.72,0,0,7010,770185.54,319.6,152004,64.27,20140328,2,98928.4,1110.35,11,16,2,0.2527,0,7,1,15,5,1,4,4,5,103414.22,50002.06,9000,100013.43,-8899.81,98928.4,0,0,0,0,648.48,1602527.14,821390.8,821390.8,-0.09,1516.84,50002.06,9000,0,0,0,136498.72,0.01,0,0,3,0,10500020305,1,0.5,98001.29,103735.5,1193.6,-5078.42,3941,-9019.42,0,64.27,319.6,0,152004,770185.54,2867115.02,100,1,9.00E-04,1,0,0,1,0,0,1,0,272948.72,1,1,0,0
0,1,0,0,67,0,13,0,8719.58,97040.07,0,105759.66,104407.32,0,0,7010,0,0,0,0,0,2,102148.23,11343.34,12,0,2,1.7842,0,14,1,15,4,1,6,4,1,104316.5,1.15,0,94197.45,30469.02,102148.23,0,0,0,0,0,0,0,0,0.32,0,1.15,0,0,0,0,105759.66,0.11,0,0,3,0,10500010083,2,0,99110.76,104105.73,0,-324.75,1352.33,-1677.08,0,0,0,0,0,0,1604.89,100,0,0,1,0,0,1,0,0,1,0,50.54,0,2,1,0
1,1,0,2,40,2,6,21,3174.87,737760,0,740934.87,685920.87,0,0,7010,23715740.26,9413.92,8220878.91,3237.31,20140331,2,669976.21,129148.97,11,65,2,1.0455,0,6,3,17,3,1,4,4,5,692061.89,232.72,0,678364.85,17723.56,669976.21,0,0,0,0,17397.18,44177790.02,22426392.77,22426392.77,0.03,24718.79,232.72,0,0,0,0,740934.87,0.19,0,0,2,0,10500024267,1,0.5,653411.01,693413.59,26964.7,52801.75,55014,-2212.25,0,3237.31,9413.92,0,8220878.91,23715740.26,50039889.14,100,2,0.001,1,0,0,1,0,0,1,0,1478694.87,0,2,0,1
0,1,0,1,54,4,13,23,74762.51,54820,0,129582.51,127602.51,0,0,7010,55600,21.4,55600,21.4,20140327,1,130022.35,-807.8,14,1,2,1.547,0,14,1,15,5,1,5,4,0,129898.31,113.99,0,128585.85,2988.6,130022.35,0,0,0,0,42.08,106000,55600,55600,0.02,160.23,113.99,0,0,0,0,129582.51,-0.01,0,0,2,0,10500010134,2,0,130052.77,129674.31,78.73,-807.8,1980,-2787.8,0,0,0,0,0,0,244829.7,100,2,8.00E-04,1,0,0,1,0,0,1,0,184402.51,0,2,0,0
0,1,0,0,29,0,6,23,22759.35,75460,218790.37,317009.72,309299.23,0,0,7010,0,0,0,0,0,2,315859.76,2386.29,13,0,2,0.9181,0,7,1,16,4,1,2,4,1,317562.41,19.9,0,315825.18,1552.34,315859.76,0,0,0,0,0,0,0,0,0,0,19.9,0,0,0,0,317009.72,0.01,0,0,2,0,10500021499,2,0,315996.65,314932.83,0,1692.49,7710.49,-6018,0,0,0,0,0,0,2720.09,100,2,0,1,0,0,1,0,0,1,0,611260.09,0,2,1,1
0,1,0,1,69,3,4,23,3416.87,142112,0,145528.87,139253.29,0,0,7010,165266,211.38,71463,92.09,20140404,2,152712.77,-1045.33,11,2,3,0.8543,0,4,1,15,3,1,6,3,0,151640.62,3038.9,2711,148258.99,13924.01,152712.77,0,0,0,0,352.64,284480,137830,137830,0.09,940.91,44703.9,47669,0,0,0,145528.87,-0.01,3424,4.6,3,0,10500028811,2,0.5,151445.63,148006.57,961.36,-6855.3,6275.58,-13130.88,4.6,92.09,211.38,3424,71463,165266,732593.08,100,2,0.0014,1,0,0,1,0,0,1,0,287640.87,1,1,0,0
1,1,0,1,46,3,6,13,138789.92,5624679,0,5763468.92,5440040.42,0,0,7010,0,0,0,0,20130218,2,5732543.95,-753636,15,0,2,0.8657,0,7,3,20,5,1,4,4,2,5589869.5,121.34,0,6012871.22,-611886.5,5732543.95,0,0,0,0,0,0,0,0,-0.1,7008.48,121.34,0,0,0,0,5763468.92,-0.13,0,0,1,0,10500021818,2,0.5,5928681.24,5445964.31,5573.76,173097,323428.5,-150331.5,0,0,0,0,0,0,14155198.25,100,3,6.00E-04,1,0,0,1,0,0,1,0,11388147.92,0,2,1,1
0,1,0,0,56,0,114,23,1320.76,105739.24,0,107060,103321.52,0,0,7010,0,0,0,0,20110602,2,107528.11,-8414.78,11,0,2,0.4884,0,114,1,15,5,1,5,4,0,106118.96,1.15,0,112105.87,-11601.32,107528.11,0,0,0,0,0,0,0,0,-0.1,0,1.15,0,0,0,0,107060,-0.08,0,0,2,0,10500001451,2,0.8,109594.6,103987.98,0,-405.5,3738.48,-4143.98,0,0,0,0,0,0,15504.72,100,2,8.00E-04,1,0,0,1,0,0,1,0,212799.24,0,2,1,0
1,1,0,2,70,6,9,23,285.69,974650,0,988946.38,970759.96,0,0,7010,0,0,0,0,20120709,2,953283.6,23566.1,11,0,2,0.9666,0,10,1,17,5,1,7,4,2,966246.15,12.47,0,973331.45,18279.1,953283.6,0,0,0,0,0,0,0,0,0.02,0,12.47,0,0,0,0,988946.38,0.02,0,0,2,0,10500014460,2,1.035,964114.08,964249.42,173.81,37028.1,18186.42,18841.68,0,0,0,0,0,0,14206.3,100,2,0.001,1,0,0,1,0,0,1,0,1963596.38,0,2,1,1
0,1,0,1,60,0,14,23,323.09,104879,0,105202.09,99706.09,0,0,7010,0,0,0,0,20131016,2,100793.84,-4107,11,1,2,0.9986,0,15,1,15,5,1,6,4,1,101701.74,0.28,0,111508.11,-23046.49,100793.84,0,0,0,0,135.28,97546,48666,48666,-0.21,1728.22,0.28,0,0,0,0,105202.09,-0.04,0,0,2,0,10500007418,1,1.471,105073.62,99793.1,407.24,271,5496,-5225,0,0,0,0,0,0,1174432.5,100,2,0.0015,1,0,0,1,0,0,1,0,210081.09,0,2,1,1
1,1,0,1,31,2,5,0,441.73,336600,0,337041.73,326778.51,0,0,7010,9805092.51,13519.6,7886181.5,10870.19,20140404,2,179304.87,-58896.47,11,94,1,0.4068,0,6,1,16,4,1,3,4,2,246316.68,320013.32,0,106363.65,-67193.74,179304.87,0,0,0,0,13606.35,9867439.51,5109458,5109458,-0.63,601.15,370013.32,0,0,0,0,337041.73,-0.33,960945,1326.79,3,0,10500025820,1,1.47,140517.65,335332.39,13912.44,-71705.69,10263.22,-81968.91,1326.79,10870.19,13519.6,960945,7886181.5,9805092.51,406564.5,100,0,0.0015,1,0,0,0,0,0,1,0,673641.73,0,2,0,0
0,1,0,0,40,0,5,23,617.35,111674,0,112291.35,103953.35,0,0,7010,0,0,0,0,20131205,2,105917.27,-2668,11,0,2,0.7641,0,5,1,15,5,1,4,4,5,104411.52,0.54,0,107819.47,-7607.9,105917.27,0,0,0,0,10.24,11242,11242,11242,-0.07,163.43,0.54,0,0,0,0,112291.35,-0.03,0,0,3,0,10500026812,1,1,108457.1,103302.24,129.33,6811,8338,-1527,0,0,0,0,0,0,164502.1,100,2,0.001,1,0,0,1,0,0,1,0,223965.35,0,2,1,1
0,1,0,0,40,0,5,23,3116.77,97707.83,0,100824.6,99504.55,0,0,7010,0,0,0,0,20131209,2,124628.37,-9349.86,11,2,2,0.4346,0,6,1,15,5,99,4,4,0,100711.69,5.32,0,156762.91,-7135.56,124628.37,0,0,0,0,736.19,284269.61,0,0,-0.05,3116.47,5.32,76341.25,0,0,0,100824.6,-0.08,0,0,2,0,10500026637,1,0,140640.53,100219.11,1463.36,832.06,1320.05,-487.99,0,0,0,0,0,0,1182290.94,100,2,0.002,1,0,0,1,0,0,1,0,878.44,0,1,1,1
0,1,0,2,71,0,11,23,2867.74,99539,0,102406.74,99743.74,0,0,7010,300819.6,272.85,74541.6,66.7,20140401,2,102272.47,-3294.09,11,4,2,0.6249,0,11,1,15,5,1,7,4,4,102511.45,8.35,0,106801.76,-8557.51,102272.47,0,0,0,0,438.33,450467.6,223632,223632,-0.08,197.7,8.35,0,0,0,0,102406.74,-0.03,19304,17.8,2,0,10500013393,2,0.5,104181.11,101951.01,453,1551.9,2663,-1111.1,17.8,66.7,272.85,19304,74541.6,300819.6,154392.07,100,2,0.0015,1,0,0,1,0,0,1,1,201945.74,0,2,0,1
0,1,0,1,37,3,6,23,498.78,820004.9,0,820503.68,793426.88,0,0,7010,0,0,0,0,20131009,2,859252.36,-130041.7,11,1,2,0.8365,0,7,2,17,1,1,3,4,2,855224.29,0.43,0,927927.45,-252544.17,859252.36,0,0,0,0,314.3,765813,765813,765813,-0.27,6128.72,5.23,0,0,0,0,820503.68,-0.15,0,0,2,0,10500020366,2,0.5,891586.19,819563.81,4526.62,-60861.2,27076.8,-87938,0,0,0,0,0,0,12238324.84,100,2,0,1,0,0,1,0,0,1,1,1640508.58,0,2,1,0
0,1,0,1,87,0,17,23,97.37,1323024,0,1323121.37,1282949.37,0,0,7010,0,0,0,0,20101018,2,1243625.3,52952,11,0,2,0.663,0,18,1,18,5,1,7,4,0,1261540.1,0.09,0,1284091.68,-42692,1243625.3,0,0,0,0,0,0,0,0,-0.03,0,0.09,0,0,0,0,1323121.37,0.04,0,0,2,0,10500001102,2,0,1256587.61,1256441.77,0,28668,40172,-11504,0,0,0,0,0,0,62684.62,100,2,0.001,1,0,0,1,0,0,1,0,2646145.37,0,2,1,1
1,1,0,1,85,7,7,21,49006.17,263720.52,0,312726.69,304444.82,0,0,7010,8245,11.13,8245,11.13,20140304,2,291041.39,42132.95,13,0,2,1.1236,0,7,1,16,3,1,7,4,2,299358.87,36.85,0,284624.68,43962.65,291041.39,0,0,0,0,49.86,36745,0,0,0.15,138.49,36.85,0,0,0,0,312726.69,0.14,0,0,2,0,10500018052,2,1.464,286275.91,302250.26,142.93,22156.02,8281.87,13874.15,0,11.13,11.13,0,8245,8245,64097.34,100,2,0.0028,1,0,0,1,0,0,1,0,576447.21,0,2,0,1
1,1,0,1,62,6,6,21,317216.97,545906.43,0,863123.4,860833.12,0,0,7010,21422100.35,6961.61,5129184.2,2401.7,20140408,2,907847.19,-10874.82,16,55,2,0.889,0,7,1,17,4,1,6,4,2,909712.25,8829220.86,7942782.43,856674.05,-16850.52,907847.19,0,0,0,0,13931.42,47222150.33,5166595.65,5166595.65,-0.02,10399.01,17118671.42,16419567.19,0,0,0,863123.4,-0.01,1724230,231.76,2,0,10500021964,2,1.465,904164.04,887577.92,15610.52,-84411.24,2169.34,-86580.58,231.76,2401.7,6961.61,1724230,5129184.2,21422100.35,94107961.57,100,2,0,1,0,0,1,0,0,1,0,1409029.83,1,1,0,0
0,1,0,0,47,0,6,23,30.13,269677.66,0,269707.79,264152.47,0,0,7010,0,0,0,0,20100810,2,258063.09,-2255.77,11,0,2,0.8262,0,6,1,16,5,1,4,4,1,257568.87,0.03,0,267929.1,1399.62,258063.09,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,269707.79,-0.01,0,0,2,0,10500024855,2,1.2,261732.81,256746.98,0,19191.75,5555.32,13636.43,0,0,0,0,0,0,25525.82,100,2,0,1,0,0,1,0,0,1,0,539385.45,0,2,1,1
0,1,0,2,25,4,4,23,488.07,208259.6,0,271752.68,265116.76,0,0,7010,206370,156.04,46750,33.2,20140312,2,256939.89,31173.15,11,1,3,0.8646,0,5,1,16,4,1,2,4,5,265163.51,2.52,0,250957.83,24119.7,256939.89,0,0,0,0,189.93,236957,96417,96417,0.1,36.62,2.52,0,0,0,0,271752.68,0.12,0,0,2,0,10500028212,1,0.8,254241.17,262437.8,189.93,15286.79,6635.92,8650.87,0,33.2,156.04,0,46750,206370,498316.92,100,2,8.00E-04,1,0,0,1,0,0,1,0,480012.28,0,2,0,1
0,1,0,0,48,0,7,23,1.69,0,248006.83,248008.52,242289.37,0,0,7010,0,0,0,0,0,2,246917.7,-1542.1,11,0,2,1.1109,0,8,1,16,4,1,4,4,1,247471.97,0,0,249801.97,-4994.3,246917.7,0,0,0,0,0,0,0,0,-0.02,0,0,0,0,0,0,248008.52,-0.01,0,0,2,0,10500016755,2,0,247785.13,245920.04,0,2001.03,5719.15,-3718.12,0,0,0,0,0,0,7167.96,100,2,0,1,0,0,1,0,0,1,0,496015.35,0,0,1,1
0,1,0,0,44,0,5,23,90.18,254708,0,254798.18,247405.18,0,0,7010,0,0,0,0,20130923,2,257476.88,-10154,11,0,2,0.5578,0,5,1,16,5,1,4,4,2,260134.06,0.08,0,273857.55,-33138,257476.88,0,0,0,0,0,0,0,0,-0.12,377.01,0.08,0,0,0,0,254798.18,-0.04,0,0,2,0,10500026941,1,1,261691.64,257533.03,45.91,-7987,7393,-15380,0,0,0,0,0,0,380001.35,100,2,0.0011,1,0,0,1,0,0,1,0,509506.18,0,2,1,0
0,1,0,2,52,2,15,23,215.83,354157.76,0,475780.15,456948.63,0,0,7260,0,0,0,0,20110511,2,462635.54,16778.83,11,0,2,0.8114,0,15,1,16,5,1,5,4,2,467030.63,64.32,0,426673.74,-23993.26,462635.54,0,0,0,0,0,0,0,0,-0.06,0,64.32,0,0,0,0,475780.15,0.04,0,0,2,0,4.20E+11,2,2,449958.51,464574.68,0,7351.4,18831.52,-11480.12,0,0,0,0,0,0,278374.12,4200,2,0.002,1,0,0,1,0,0,1,0,829937.91,0,2,1,1
